chain,contract,label,token,date,quantity
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-28,111033111.88326366
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-29,110298649.26221904
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-30,109399279.07650807
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-31,109633936.91712883
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-01,109637341.38056777
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-02,109639152.23979914
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-03,107521912.14242782
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-04,107523519.70914958
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-05,107562092.13956305
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-06,107336886.30971013
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-07,107386107.88901421
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-08,107458642.60645533
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-09,107461392.00230566
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-10,107461392.00230566
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-11,108141823.50715418
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-12,108141823.50715418
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-13,108152512.20281984
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-14,108174187.8424456
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-15,108181418.51892038
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-16,108181418.51892038
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-17,108181418.51892038
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-18,106083328.00519574
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-19,106205239.72633903
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-20,106215863.26469842
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-21,108388940.56021221
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-22,108390058.73872024
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-23,108363519.86338794
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-24,108364119.86338794
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-25,108371720.62286012
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-26,107897762.55985194
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-27,107904662.18001749
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-28,108034412.04339083
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-29,107256312.16487165
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-30,107257002.2161622
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-01-31,107267335.1604498
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-01,107267335.1604498
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-02,107277681.15220213
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-03,107277748.79716684
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-04,108837694.81656659
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-05,108845842.17543262
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-06,108845842.17543262
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-07,108845842.17543262
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-08,108845839.49206175
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-09,108845839.49206175
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-10,108836962.68405381
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-11,108442879.70913094
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-12,108442886.07373118
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-13,108444452.99720581
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-14,108444452.99720581
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-15,108444452.99720581
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-16,108446685.85019131
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-17,108446685.85019131
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-18,108576600.71617793
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-19,108584489.71617794
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-20,108584489.71617794
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-21,108584489.71617794
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-22,108584489.71617794
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-23,108584489.71617794
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-24,108751727.28119749
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-25,108841162.32629624
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2026-02-26,108841162.32629624
